id,title,company,location,salary,job_type,experience_level,remote,skill_match_score,matched_skills,skills_required,source_portal,url,apply_url,posted_date,scraped_at,description
e8fcfe3475d6dc53f1a052e0e4951e4b,Senior Full-stack React Developer,Lemon.io,"Americas, Europe, Asia, Oceania",,contract,,True,1.0,unity,".Net, android, AWS, azure, backend, C, C#, C++, data science, fullstack, golang, ios, java, javascript, node.js, php, python, react, react js, ruby/rails, shopify, video, blockchain, AI/ML, react native, rust, unity, spring, data analysis, laravel, solidity, flask, Typescript , angular , GCP, data engineering, Symfony, startup, marketplace, next.js",remotive,https://remotive.com/remote-jobs/software-development/senior-full-stack-react-developer-2088711,https://remotive.com/remote-jobs/software-development/senior-full-stack-react-developer-2088711,2026-05-15T14:00:51,2026-06-09T23:50:30.539454,"<p>Are you a talented Senior Developer looking for a remote job that lets you show your skills and get decent compensation? Look no further than <a href=""https://lemon.io/for-developers/?utm_source=remotive&amp;utm_medium=job_ad&amp;utm_campaign=supply_en_react_python/node/golang_may_2026_job_ad"" rel=""nofollow"" target=""_self"">Lemon.io</a> — the marketplace that connects you with hand-picked startups in the US and Europe.</p> <p><strong> </strong></p> <p><strong>What we offer:</strong></p> <ul st..."
3013d0b265405b1ed73eb7d86570ee50,Senior QA Manager - Mobile Games - Fully Remote,SOFTGAMES,Berlin,,,,True,1.0,unity,"Internet and software, bachelor's degree",arbeitnow,https://www.arbeitnow.com/jobs/companies/softgames/senior-qa-manager-mobile-games-fully-remote-berlin-304095,https://www.arbeitnow.com/jobs/companies/softgames/senior-qa-manager-mobile-games-fully-remote-berlin-304095,1781011213,2026-06-09T23:50:30.593664,"<p><span style=""color: #121317"">We’re looking for a hands-on </span><strong><span style=""color: #121317"">Senior QA Manager - Mobile Games</span></strong><span style=""color: #121317""> to join our talented and passionate team. You’ll play a key role in ensuring every release meets the highest quality standards, from early concept to global launch.</span></p><p><span style=""color: #121317"">As the quality owner for one of our largest mobile puzzle games, you’ll drive release quality across iOS and A..."
feec5100590fcda34b6188f84bb089b8,3D Artist Blender & Realtime-Anwendungen (m/w/d),MY Humancapital GmbH,Munich,,,,False,1.0,unity,Graphic Arts and Communication Design,arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/3d-artist-blender-realtime-anwendungen-munich-249240,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/3d-artist-blender-realtime-anwendungen-munich-249240,1780997440,2026-06-09T23:50:30.613888,"<p><strong>3D Artist (m/w/d) gesucht – Vollzeit | München</strong></p> <p>Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als <strong>„3D Grafikdesigner / 3D Artist (m/w/d)“.</strong></p> <h2><strong>Aufgaben</strong></h2> <ul> <li>Sie erstellen komplexe 3D-Animationen und 3D-Grafiken für digitale Lern- und Trainingsanwendungen mit Blender</li> <li>Als Teil des Entwicklungsteams entwickeln Sie Assets und Szenen für VR-, AR- und Realtime-Anwendungen ..."
52bfec25656d782ca94099afb5859d51,Senior AI Engineer / Architect,Lemon.io,"Europe, North America, Latin America, APAC",,,,True,1.0,unity,"p, y, t, h, o, n, ,, m, a, c, h, i, n, e,  , l, e, a, r, n, i, n, g, ,, a, r, c, h, i, t, e, c, t, u, r, e, ,, s, q, l, ,, e, n, g, l, i, s, h",workingnomads,https://www.workingnomads.com/job/go/1654179/,https://www.workingnomads.com/job/go/1654179/,2026-06-09T05:31:40-04:00,2026-06-09T23:50:32.326075,"<p>Are you a talented Senior AI Engineer/Architect looking for a remote job that lets you show your skills and get decent compensation? Look no further than <a href=""https://lemon.io/for-developers/?utm_source=workingnomads&amp;utm_medium=job_ad&amp;utm_campaign=supply_en_ai_engineer/architect_jun_2026_job_ad"" rel=""nofollow"" target=""_blank"">Lemon.io</a> — the marketplace that connects you with hand-picked startups in the US and Europe.</p> <p><strong>What we offer:</strong></p> <ul> <li>The rate..."
3c75a55f6dac33562ec6bb279275dbb1,Site Reliability Engineer,Lemon.io,"Europe, North America, Latin America, APAC",,,,True,1.0,unity,"l, i, n, u, x, ,, k, u, b, e, r, n, e, t, e, s, ,, a, r, c, h, i, t, e, c, t, u, r, e, ,, a, n, s, i, b, l, e, ,, t, e, r, r, a, f, o, r, m",workingnomads,https://www.workingnomads.com/job/go/1635298/,https://www.workingnomads.com/job/go/1635298/,2026-05-29T09:23:33-04:00,2026-06-09T23:50:32.346944,"<p>Are you a talented Site Reliability Engineer looking for a remote job that lets you show your skills and get decent compensation? Look no further than <a href=""https://lemon.io/for-developers/?utm_source=workingnomads&amp;utm_medium=job_ad&amp;utm_campaign=supply_en_site_reliability_engineer_may_2026_job_ad"" rel=""nofollow"" target=""_blank"">Lemon.io</a> — the marketplace that connects you with hand-picked startups in the US and Europe.</p> <p><strong>What we offer:</strong></p> <ul> <li>The rat..."
952ffe613a367792863d4e6ba7bf7d7c,Senior Project Manager,Lemon.io,"Europe, North America, Latin America, APAC",,,,True,1.0,unity,"p, r, o, j, e, c, t,  , m, a, n, a, g, e, m, e, n, t, ,, t, e, c, h, ,, a, g, i, l, e, ,, c, o, m, m, u, n, i, c, a, t, i, o, n, ,, e, n, g, l, i, s, h",workingnomads,https://www.workingnomads.com/job/go/1629168/,https://www.workingnomads.com/job/go/1629168/,2026-05-26T06:48:43-04:00,2026-06-09T23:50:32.349220,"<p>Are you a talented Senior Project Manager looking for a remote job where you can showcase your skills and earn competitive compensation? Look no further than <a href=""https://lemon.io/for-developers/?utm_source=workingnomads&amp;utm_medium=job_ad&amp;utm_campaign=supply_en_project_manager_may_2026_job_ad"" rel=""nofollow"" target=""_blank"">Lemon.io</a> — a marketplace that connects you with hand-picked startups in the US and Europe.</p> <p><strong>What we offer:</strong></p> <ul> <li>Your rate wi..."
0fe03031628683aa0cfcff2e175b731b,Senior Angular Full-stack Developer,Lemon.io,"Europe, North America, Latin America, APAC",,,,True,1.0,unity,"a, n, g, u, l, a, r, ,, p, h, p, ,, d, o, t, n, e, t, ,, t, y, p, e, s, c, r, i, p, t, ,, c, o, m, m, u, n, i, c, a, t, i, o, n",workingnomads,https://www.workingnomads.com/job/go/1618086/,https://www.workingnomads.com/job/go/1618086/,2026-05-22T11:09:24-04:00,2026-06-09T23:50:32.350598,"<p>Are you a talented Senior Developer looking for a remote job that lets you show your skills and get decent compensation? Look no further than <a href=""https://lemon.io/for-developers/?utm_source=workingnomads&amp;utm_medium=job_ad&amp;utm_campaign=supply_en_angular_php/.net_may_2026_job_ad"" rel=""nofollow"" target=""_blank"">Lemon.io</a> — the marketplace that connects you with hand-picked startups in the US and Europe.</p> <p><strong>What we offer:</strong></p> <ul> <li>The rate depends on your ..."
d3ee655ca117c1d29e18a27e583ffef4,Senior DevOps Engineer,Lemon.io,"Europe, North America, Latin America, APAC",,,,True,1.0,unity,"d, e, v, o, p, s, ,, a, z, u, r, e, ,, a, w, s, ,, k, u, b, e, r, n, e, t, e, s, ,, p, y, t, h, o, n",workingnomads,https://www.workingnomads.com/job/go/1614075/,https://www.workingnomads.com/job/go/1614075/,2026-05-20T07:33:09-04:00,2026-06-09T23:50:32.351396,"<p>Are you a talented Senior DevOps looking for a remote job that lets you show your skills and get decent compensation? Look no further than <a href=""https://lemon.io/for-developers/?utm_source=workingnomads&amp;utm_medium=job_ad&amp;utm_campaign=supply_en_devops_may_2026_job_ad"" rel=""nofollow"" target=""_blank"">Lemon.io</a> — the marketplace that connects you with hand-picked startups in the US and Europe.</p> <p><strong>What we offer:</strong></p> <ul> <li>The rate depends on your seniority lev..."
2a28fce02c6399567d85053e8b2905e0,Game Developer,Antigen Music,"Dubai, Dubai, United Arab Emirates",,,,False,1.0,unity,,linkedin,https://ae.linkedin.com/jobs/view/game-developer-at-antigen-music-4422709252,https://ae.linkedin.com/jobs/view/game-developer-at-antigen-music-4422709252,2026-06-09,2026-06-09T23:50:32.192787,"Company Description Antigen Music is a creative entertainment company best known for introducing one of the first professional global Emirati multi-disciplinary artists, Antigen. The team focuses on bringing innovative music and cultural experiences to a worldwide audience. By blending local identity with international standards, Antigen Music aims to push creative boundaries in music, media, and interactive content. The company values collaboration, experimentation, and high production quality...."
3addf08bbcbacdb5bb48f2d7d5ca42c4,Game Developer,Vertigo Games,"Istanbul, Istanbul, Türkiye",,,,False,1.0,unity,,linkedin,https://tr.linkedin.com/jobs/view/game-developer-at-vertigo-games-4419604743,https://tr.linkedin.com/jobs/view/game-developer-at-vertigo-games-4419604743,2026-06-09,2026-06-09T23:50:36.308716,"We create amazing games that rank at the top on both iOS and Android, loved and played by over 150 million fans worldwide! Check out our smash-hit games: - Critical Strike - Polygun Arena We're now looking for a passionate Game Developer to join our dynamic team in Istanbul . This is an on-site role , requiring you to work 5 days a week from our office in Levent . In this role, we deeply care about your passion for building high-quality PvP experiences. We highly encourage you to get familiar wi..."
